removed,numNodes,numEdges,averageInDegree,averageOutDegree,selfLinks,averagePathLength,sizeLargest
Fawlty Towers,31,81,2.6129032258064515,2.6129032258064515,0,2.024731182795699,18
Basil Fawlty,30,67,2.2333333333333334,2.2333333333333334,0,3.456043956043956,14
Episode Guide,29,55,1.896551724137931,1.896551724137931,0,3.3555555555555556,10
