removed,numNodes,numEdges,averageInDegree,averageOutDegree,selfLinks,averagePathLength,sizeLargest
Winter,498,1341,2.6927710843373496,2.6927710843373496,1,5.934564210299504,273
Concert Interruptus,497,1324,2.6639839034205233,2.6639839034205233,1,5.94896815634823,271
Marty,496,1308,2.6370967741935485,2.6370967741935485,1,6.063682516784109,269
Lindsay Lister,495,1292,2.61010101010101,2.61010101010101,1,6.180606009405536,267
Mitchum Huntzberger,494,1276,2.582995951417004,2.582995951417004,1,6.225379486451979,266
Paris is Burning,493,1261,2.5578093306288032,2.5578093306288032,1,6.249337481276645,264
One's Got Class and the Other One Dyes,492,1246,2.532520325203252,2.532520325203252,1,6.349664760688474,263
"Happy Birthday, Baby",491,1231,2.5071283095723014,2.5071283095723014,1,6.422839322839323,260
Lorelai Out Of Water,490,1216,2.4816326530612245,2.4816326530612245,1,6.509957107843137,256
Life and Death Brigade,489,1202,2.458077709611452,2.458077709611452,1,6.5492523181402635,248
Afterboom,488,1188,2.4344262295081966,2.4344262295081966,1,6.677561633915935,247
The Reigning Lorelai,487,1174,2.410677618069815,2.410677618069815,1,6.7512773910359725,242
