removed,numNodes,numEdges,averageInDegree,averageOutDegree,selfLinks,averagePathLength,sizeLargest
Erin Hannon,1099,9674,8.802547770700636,8.802547770700636,2,3.970123444044599,737
David Wallace,1098,9531,8.680327868852459,8.680327868852459,2,3.999450197183519,733
Craig Robinson,1097,9408,8.576116681859617,8.576116681859617,2,3.999450197183519,733
"100 Episodes, 100 Moments",1096,9290,8.476277372262773,8.476277372262773,2,3.999450197183519,733
Gabe Lewis,1095,9172,8.376255707762557,8.376255707762557,2,4.015429280117256,730
Season 6,1094,9054,8.276051188299817,8.276051188299817,2,4.050677203454981,729
Michael,1093,8939,8.178408051235133,8.178408051235133,2,4.050677203454981,729
Dwight,1092,8826,8.082417582417582,8.082417582417582,2,4.050677203454981,729
The Office Nielsen Ratings,1091,8715,7.988084326306141,7.988084326306141,2,4.051597000390298,727
Jim,1090,8604,7.893577981651376,7.893577981651376,2,4.051597000390298,727
Dunder Mifflin Scranton,1089,8496,7.801652892561983,7.801652892561983,2,4.075150672229949,720
Ellie Kemper,1088,8390,7.711397058823529,7.711397058823529,2,4.075150672229949,720
Pam,1087,8284,7.62097516099356,7.62097516099356,2,4.075150672229949,720
Jan Levenson,1086,8182,7.5340699815837935,7.5340699815837935,2,4.111107160353356,712
List of songs that appear in episodes,1085,8086,7.452534562211982,7.452534562211982,2,4.11179800949562,710
List of the days of the week episodes take place,1084,7995,7.375461254612546,7.375461254612546,2,4.11179800949562,710
List of Jim's pranks,1083,7904,7.298245614035087,7.298245614035087,2,4.091622172406765,701
List of errors,1082,7813,7.220887245841035,7.220887245841035,2,4.091622172406765,701
Season 7,1081,7730,7.150786308973173,7.150786308973173,2,4.106272225628449,700
List of cold opens,1080,7649,7.082407407407407,7.082407407407407,2,4.106272225628449,700
Greg Daniels,1079,7569,7.014828544949027,7.014828544949027,2,4.127396485359765,699
Holly Flax,1078,7490,6.9480519480519485,6.9480519480519485,2,4.145311337137187,696
Season 3,1077,7412,6.882079851439183,6.882079851439183,2,4.163255447515187,695
Scranton,1076,7334,6.815985130111524,6.815985130111524,2,4.183772784688355,692
Nellie Bertram,1075,7256,6.749767441860465,6.749767441860465,2,4.200652278781015,691
Andy,1074,7182,6.687150837988827,6.687150837988827,2,4.200652278781015,691
Season 5,1073,7108,6.624417520969245,6.624417520969245,2,4.220687406659515,690
Season 8,1072,7035,6.5625,6.5625,2,4.233874107173081,688
Phyllis Lapin,1071,6963,6.50140056022409,6.50140056022409,2,4.233874107173081,688
Bob Vance,1070,6891,6.440186915887851,6.440186915887851,2,4.268376232552184,685
Dunder Mifflin Paper Company,1069,6820,6.37979420018709,6.37979420018709,2,4.294806376158711,680
Karen Filippelli,1068,6751,6.321161048689139,6.321161048689139,2,4.3107524306294795,672
"Goodbye, Toby",1067,6683,6.2633552014995315,6.2633552014995315,2,4.323148829841823,670
Roy Anderson,1066,6620,6.210131332082551,6.210131332082551,2,4.356895876386131,667
Company Picnic,1065,6557,6.156807511737089,6.156807511737089,2,4.3753555575686205,665
Jan Levinson,1064,6495,6.1043233082706765,6.1043233082706765,2,4.3753555575686205,665
Pilot,1063,6434,6.052681091251176,6.052681091251176,2,4.399853271543337,663
Sabre,1062,6375,6.002824858757062,6.002824858757062,2,4.414607653670709,659
Season 2,1061,6316,5.952874646559849,5.952874646559849,2,4.437726980425902,658
Happy Hour,1060,6257,5.902830188679245,5.902830188679245,2,4.442835802666316,653
Niagara,1059,6200,5.854579792256846,5.854579792256846,2,4.451302421878761,645
The Delivery,1058,6144,5.80718336483932,5.80718336483932,2,4.474358911856474,641
Season 9,1057,6088,5.759697256385998,5.759697256385998,2,4.480330594679186,640
Zach Woods,1056,6034,5.714015151515151,5.714015151515151,2,4.4886504677665435,639
Valentine's Day,1055,5981,5.669194312796209,5.669194312796209,2,4.505221379605616,638
Dinner Party,1054,5929,5.625237191650854,5.625237191650854,2,4.519749418115189,636
Kelly,1053,5878,5.582146248812916,5.582146248812916,2,4.519749418115189,636
Secret Santa,1052,5829,5.5408745247148286,5.5408745247148286,2,4.531690263678542,634
Hank Tate,1051,5781,5.500475737392959,5.500475737392959,2,4.556081302040098,631
Gay Witch Hunt,1050,5733,5.46,5.46,2,4.571294824236,630
Todd Packer,1049,5685,5.419447092469018,5.419447092469018,2,4.623967634778898,628
