removed,numNodes,numEdges,averageInDegree,averageOutDegree,selfLinks,averagePathLength,sizeLargest
Telepathy,1747,7524,4.306811677160847,4.306811677160847,25,5.422917455614711,848
It Hurts Me Too,1746,7468,4.277205040091638,4.277205040091638,25,5.433506102751751,847
Primary Antagonists,1745,7412,4.24756446991404,4.24756446991404,25,5.591966059367728,840
American Vampire League,1744,7356,4.217889908256881,4.217889908256881,25,5.686158351818827,831
Never Let Me Go,1743,7302,4.189328743545611,4.189328743545611,24,5.688399436103885,830
I Don't Wanna Know,1742,7247,4.160160734787601,4.160160734787601,24,5.725607943917065,829
Beyond Here Lies Nothin',1741,7192,4.130959218839747,4.130959218839747,24,5.732659516674553,828
In the Evening,1740,7137,4.1017241379310345,4.1017241379310345,24,5.732659516674553,828
Luna Garza,1739,7083,4.073030477285797,4.073030477285797,24,5.766714559811739,823
Vampire monarch,1738,7030,4.04487917146145,4.04487917146145,24,5.774470708528811,816
Keep This Party Going,1737,6978,4.017271157167531,4.017271157167531,24,5.768655099269026,810
Witch,1736,6926,3.98963133640553,3.98963133640553,24,5.849332149079356,803
Everything Is Broken,1735,6874,3.9619596541786746,3.9619596541786746,24,5.791275042007999,794
Shake and Fingerpop,1734,6822,3.934256055363322,3.934256055363322,24,5.798049855426904,793
Mine,1733,6771,3.9070975187536066,3.9070975187536066,24,5.807622141496903,791
The Original Pilot,1732,6720,3.879907621247113,3.879907621247113,24,5.864846288834005,785
Burrell's Camp,1731,6670,3.853264009243212,3.853264009243212,23,5.905450775155525,780
Soul of Fire,1730,6620,3.8265895953757227,3.8265895953757227,23,5.891558031260392,776
Almost Home,1729,6570,3.799884326200116,3.799884326200116,23,5.891558031260392,776
I Found You,1728,6520,3.7731481481481484,3.7731481481481484,23,5.884190971577188,770
Thank You,1727,6470,3.7463810075275044,3.7463810075275044,23,5.884190971577188,770
Compton house,1726,6421,3.720162224797219,3.720162224797219,23,5.904215857372617,765
Release Me,1725,6372,3.6939130434782608,3.6939130434782608,23,5.902735781880476,763
Hard-Hearted Hannah,1724,6323,3.667633410672854,3.667633410672854,23,5.904620250326791,762
You'll Be the Death of Me,1723,6274,3.6413232733604177,3.6413232733604177,23,5.896367588573665,757
Don't You Feel Me,1722,6225,3.6149825783972127,3.6149825783972127,23,5.896367588573665,757
Karma,1721,6176,3.588611272515979,3.588611272515979,23,5.920062020393146,756
Bellefleur's Bar and Grill,1720,6129,3.563372093023256,3.563372093023256,23,5.969894080996885,750
Dead Meat,1719,6082,3.5381035485747527,3.5381035485747527,23,5.966448456919726,747
Photokinesis,1718,6035,3.5128055878928985,3.5128055878928985,23,6.026339020825193,744
Fangbanger,1717,5988,3.487478159580664,3.487478159580664,23,6.154353371783496,736
To Love Is to Bury,1716,5942,3.4627039627039626,3.4627039627039626,23,6.180763983628922,733
Sparks Fly Out,1715,5896,3.4379008746355684,3.4379008746355684,23,6.208572033193766,728
Burning House of Love,1714,5851,3.41365227537923,3.41365227537923,23,6.210793062549971,727
The Fourth Man in the Fire,1713,5806,3.389375364856976,3.389375364856976,23,6.189251040221914,721
"Dallas, Texas",1712,5761,3.365070093457944,3.365070093457944,23,6.237494156147733,714
Lilith,1711,5717,3.3413208649912334,3.3413208649912334,23,6.338900751690121,713
Earl Stackhouse,1710,5673,3.3175438596491227,3.3175438596491227,23,6.361822841137091,710
Escape from Dragon House,1709,5629,3.293739028671738,3.293739028671738,23,6.41566985645933,704
Bad Blood,1708,5585,3.269906323185012,3.269906323185012,23,6.417111443427233,703
Hitting the Ground,1707,5541,3.2460456942003515,3.2460456942003515,23,6.410216017933564,701
Lorena Krasiki,1706,5498,3.2227432590855805,3.2227432590855805,23,6.505042188039306,694
Fresh Blood,1705,5456,3.2,3.2,23,6.457320612967943,685
Truman Burrell,1704,5415,3.1778169014084505,3.1778169014084505,22,6.381420425805858,660
Hot Wings,1703,5373,3.155020551967117,3.155020551967117,22,6.431439562683298,657
