removed,numNodes,numEdges,averageInDegree,averageOutDegree,selfLinks,averagePathLength,sizeLargest
Judas on a Pole,2313,4364,1.8867271941201902,1.8867271941201902,0,6.4003289806660595,445
The Boneless Bride in the River,2312,4341,1.8775951557093427,1.8775951557093427,0,6.4263264393061235,444
The Finder,2311,4318,1.86845521419299,1.86845521419299,0,6.383087027914614,435
A Man on Death Row,2310,4295,1.8593073593073592,1.8593073593073592,0,6.39117162774784,433
The Woman in the Sand,2309,4272,1.8501515807708966,1.8501515807708966,0,6.405081850992524,432
The Next in the Last,2308,4249,1.8409878682842287,1.8409878682842287,0,6.40940926700081,428
The Cinderella in the Cardboard,2307,4226,1.8318162115301257,1.8318162115301257,0,6.430363602379303,427
The Secret in the Soil,2306,4203,1.8226366001734606,1.8226366001734606,0,6.457663628831814,426
Player Under Pressure,2305,4180,1.8134490238611713,1.8134490238611713,0,6.470754716981132,425
Ian Toynton,2304,4157,1.8042534722222223,1.8042534722222223,0,6.619161260685916,423
The Dentist in the Ditch,2303,4134,1.7950499348675641,1.7950499348675641,0,6.687170019475183,422
Heather Taffet,2302,4111,1.7858384013900956,1.7858384013900956,0,6.6714174965710535,410
A Boy in a Bush,2301,4089,1.7770534550195567,1.7770534550195567,0,6.68049762692363,409
The Gormogon,2300,4067,1.7682608695652173,1.7682608695652173,0,6.67872739009911,398
Carla Gallo,2299,4045,1.7594606350587212,1.7594606350587212,0,6.67872739009911,398
The Bump in the Road,2298,4023,1.7506527415143602,1.7506527415143602,0,6.702315909120265,394
The Santa in the Slush,2297,4001,1.7418371789290379,1.7418371789290379,0,6.765494365685205,393
The Woman at the Airport,2296,3979,1.73301393728223,1.73301393728223,0,6.74872454024125,390
The He in the She,2295,3957,1.7241830065359478,1.7241830065359478,0,6.7649537540084275,389
The Woman in Limbo,2294,3935,1.7153443766346992,1.7153443766346992,0,6.859881569207994,386
Bones: The Complete Sixth Season,2293,3913,1.7064980375054515,1.7064980375054515,0,6.859881569207994,386
Beautiful Day in the Neighborhood,2292,3891,1.6976439790575917,1.6976439790575917,0,6.887675865800865,385
Soccer Mom in the Mini-Van,2291,3869,1.6887821911828895,1.6887821911828895,0,6.9428035248041775,384
The Wannabe in the Weeds,2290,3847,1.6799126637554584,1.6799126637554584,0,6.965734217433347,381
The Man with the Bone,2289,3826,1.671472258628222,1.671472258628222,0,6.986529648659908,380
The Male in the Mail,2288,3805,1.6630244755244756,1.6630244755244756,0,7.021073278329215,379
The Dwarf in the Dirt,2287,3784,1.654569304766069,1.654569304766069,0,7.0358513460127545,377
The Graft in the Girl,2286,3763,1.6461067366579178,1.6461067366579178,0,7.0223821117004315,372
The Woman in the Garden,2285,3742,1.637636761487965,1.637636761487965,0,7.0705106723974644,371
Double Trouble in the Panhandle,2284,3721,1.6291593695271454,1.6291593695271454,0,7.205896140042482,370
Spaceman in a Crater,2283,3700,1.6206745510293474,1.6206745510293474,0,7.368232436915058,368
Karen Delfs,2282,3679,1.6121822962313759,1.6121822962313759,0,7.464786110987031,367
The Blonde in the Game,2281,3658,1.6036825953529155,1.6036825953529155,0,7.483313262080386,365
The Girl in Suite 2103,2280,3637,1.5951754385964911,1.5951754385964911,0,7.711203447214528,361
